#1
double measurement(2928, 8)
#Time	Office2	Office3	Office4	Office5	Office6	Hall1	Hall2
25941600	296.3390738	297.0271805	296.5447911	298.0317162	298.6529661	296.6163331	299.9175021
25952400	297.2277078	297.9260744	297.7987078	299.2850661	299.8933411	297.14975	299.9140769
25963200	298.5733744	299.4226161	299.2850411	299.2364994	298.7843828	297.3040006	300.5261905
25974000	298.9812932	299.0799994	297.8621698	298.1222198	298.0492815	297.4479959	301.0501671
25984800	297.1875683	297.8722384	297.2497655	297.7724222	297.5888633	297.2784882	301.0616959
25995600	296.6826561	297.3760312	296.8711357	297.2468583	297.01822	296.9883455	300.5829992
26006400	296.3673929	297.0408014	296.576758	296.8606678	296.6759727	296.7244364	300.2129908
26017200	296.065413	296.757585	296.3156471	296.5156051	296.3718541	296.3897663	299.9904344
26028000	296.4844691	297.1715785	296.9417206	297.7853963	298.1766243	296.638304	299.7256057
26038800	297.2300746	297.9405926	298.0395316	299.0501414	299.3659142	297.2197578	299.5538429
26049600	297.5836836	298.3984372	298.4677605	298.6687212	298.6035333	297.1044692	299.8987051
26060400	298.2185993	298.6991047	297.7284419	297.7625429	297.8082844	296.8463553	299.8930348
26071200	296.3547411	297.1554327	296.8270079	297.1204161	296.9444244	296.4753335	299.6763993
26082000	295.7188078	296.4407744	296.2455828	296.3817328	296.1963578	295.9937499	298.9785714
26092800	295.2424994	296.0192494	295.8478327	295.7964995	295.6539077	295.5401666	298.38066
26103600	295.2795494	295.9274827	295.6978077	295.7458997	295.5800245	295.4161664	297.9545948
26114400	295.7082579	296.3681161	296.4197162	297.5547912	298.0220578	295.7766665	297.900543
26125200	296.5783745	297.3730578	297.4581911	298.8693495	299.3487077	296.5418334	299.0038847
26136000	298.4689328	299.2233827	299.5250494	298.9996494	298.4230661	296.8383332	299.8738095
26146800	298.2898074	298.4385554	297.6314436	297.4468776	297.4601163	296.5562549	300.178655
26157600	296.3346193	297.0735083	296.8063069	297.0598408	296.9695065	296.2788222	299.7093645
26168400	295.6979527	296.4447947	296.2993312	296.4804422	296.3028732	295.8961152	299.1784879
26179200	295.2715617	296.0051707	295.8921381	295.9258224	295.8797653	295.480827	298.7092314
26190000	295.2006344	295.7017872	295.5645396	295.5668056	295.5161231	295.2076443	298.456015
26200800	296.4776584	296.1751249	295.9153629	297.1226645	297.5302835	295.5446533	298.6758145
26211600	296.7156636	296.3596069	296.0272008	297.3666745	297.8339426	296.3140775	299.7794904
26222400	296.8449786	296.4053878	296.0278442	296.8895567	296.8169502	296.2270262	298.7132414
26233200	296.5465355	296.2919027	295.9225704	296.5356087	296.3415854	296.0262934	299.021345
26244000	296.2772994	296.1682744	295.8107995	296.2802244	296.0389828	295.9329163	299.2474102
26254800	296.0151162	295.9842828	295.6173245	295.9341327	295.7169328	295.735167	299.0241019
26265600	295.9956994	295.9609912	295.5418829	295.8329912	295.6156911	295.629316	298.95
26276400	296.1881995	296.1042745	295.6104827	295.933874	295.7188078	295.7112502	298.9702172
26287200	296.5847494	296.3558995	295.807833	296.2245496	296.0646498	295.88225	299.1823308
26298000	297.160291	296.6739328	296.1521662	296.7584744	296.7385245	296.0979998	299.5271094
26308800	297.4786494	297.2575495	296.7716577	297.0007329	296.9173577	296.2989168	299.6197577
26319600	297.1715437	297.4355254	296.9735136	297.2413935	297.115158	296.59412	299.9840852
26330400	296.1572676	296.7301164	296.1716368	296.4330154	296.302113	296.1593568	299.9043024
26341200	295.7420045	296.3644523	295.8575601	296.0032242	295.9412526	295.8209273	299.5672097
26352000	295.5644605	296.1107096	295.6007346	295.7908598	295.7581364	295.5937759	299.2912698
26362800	295.2034414	295.7657388	295.2824556	295.3882534	295.437159	295.3113204	299.0556809
26373600	295.2439426	295.8829401	295.3501166	296.4435584	297.1717622	295.2449043	299.3246032
26384400	296.1554298	296.7898491	296.3913027	297.9393145	298.9592391	295.7152464	299.9211779
26395200	297.5969418	298.1326059	297.6293896	298.0999159	298.0112944	296.1913534	300.3616959
26406000	297.7131129	297.8937056	296.9997323	297.533138	297.3768108	296.5003333	300.548914
26416800	296.2932161	297.0581911	296.3797327	296.8407911	296.7445995	296.1612501	300.3100668
26427600	295.9577496	296.6498578	295.985066	296.4015994	296.3248078	295.8181673	299.8434837
26438400	295.7449161	296.3980996	295.7763244	296.1227745	296.0852077	295.6599167	299.5675439
26449200	295.5262411	296.1959161	295.6057745	295.8697245	295.8470994	295.4699164	299.4801587
26460000	295.4884164	296.2771911	295.6550246	296.2830246	296.4963663	295.3823335	299.6781773
26470800	296.0246745	296.8435911	296.3230578	297.1127661	297.5531744	295.6159165	300.1198413
26481600	297.0667411	297.7691828	297.2888328	297.6375495	297.4924078	295.9770829	300.4682122
26492400	297.1173094	297.4772426	296.5512276	297.0100078	296.8427814	296.0310671	300.6098162
26503200	296.0848281	296.8617371	296.1723303	296.5309434	296.4392476	295.8047203	300.3422306
26514000	295.6318457	296.2704757	295.770885	296.0022384	296.0001414	295.4775687	299.9200919
26524800	295.2316453	295.9026311	295.45289	295.5424389	295.6204172	295.184336	299.7083124
26535600	294.9168918	295.5831073	295.1778857	295.1866828	295.3288215	294.9151338	299.6493317
26546400	295.3692142	295.7474848	295.3052878	296.3132408	296.5189469	295.1369674	298.9365497
26557200	295.8483705	296.5526144	295.848621	296.5836837	296.5298157	295.361529	297.5764829
26568000	296.4693479	297.2488383	296.4444606	296.745296	296.6712442	295.7213453	297.3936926
26578800	295.8981188	296.6806623	296.0844898	296.4127998	296.3217641	295.8062558	296.8257048
26589600	295.6292745	296.2666995	295.7616244	296.0463744	295.9787245	295.6559167	297.0989557
26600400	295.2898245	295.9024827	295.4562661	295.6287162	295.6155495	295.3941668	298.1032164
26611200	295.0592912	295.6600161	295.241158	295.3621828	295.3850744	295.2263336	298.1494987
26622000	294.8787327	295.4715995	295.0763246	295.1374996	295.1874246	295.0636663	298.0910192
26632800	295.2279162	295.4955329	295.1700744	295.137758	295.1821745	295.1286666	297.7988722
26643600	296.0576162	296.7621744	295.7435662	296.4485996	296.0922495	295.4075834	296.5977026
26654400	297.4933078	297.6951328	296.8992745	297.7181828	296.9438494	295.7476669	297.0604428
26665200	296.6699159	296.9712098	296.4998992	297.1985304	296.5319445	295.9523346	296.7645363
26676000	295.9848448	296.4611357	295.9576519	296.3750036	296.0905591	295.6465748	297.9641186
26686800	295.6039259	296.03822	295.609824	295.8889468	295.735413	295.359691	298.237218
26697600	295.2565241	295.7184539	295.3156385	295.4716119	295.4276269	295.1126565	298.151086
26708400	295.071896	295.4689969	295.0975518	295.1975185	295.2152374	294.9419793	298.2527569
26719200	295.5893061	295.6452209	295.401261	296.0645694	295.6913445	294.8958647	298.5747492
26730000	296.0182952	296.3364907	295.8739177	296.7624306	296.1761649	295.1017124	299.0814119
26740800	296.2414532	296.7813362	296.0082283	296.3572007	295.9189886	295.3884298	298.934127
26751600	296.9132465	297.1282716	296.2891899	296.3973869	296.0610428	295.7086814	298.0494987
26762400	295.6449828	296.1531328	295.8167161	295.8652827	295.7684494	295.4211668	298.4839181
26773200	295.1371079	295.6712246	295.2566661	295.3214162	295.3427936	294.9486666	298.65
26784000	294.7378828	295.2516175	294.9292323	294.9196659	295.0126245	294.6385	298.65
26794800	294.4121096	294.9003745	294.647083	294.6169995	294.7339663	294.3578334	298.6270259
26805600	294.9585745	295.2099329	295.2887078	297.7671078	296.6187746	294.6042501	297.5664578
26816400	296.0481245	296.3837494	296.6251328	299.4059161	297.7149328	295.3057499	296.4973684
26827200	297.0134161	297.4803078	297.4376578	298.6348244	297.2143994	295.7692661	296.9143275
26838000	296.2727122	296.7486639	296.6618107	297.7423784	296.7180128	295.8338196	297.3003759
26848800	295.6449034	296.2504923	295.9620127	296.6532075	296.1511357	295.4232665	298.2951963
26859600	295.3501749	295.9037337	295.6234162	296.1170087	295.8106846	295.1309523	298.35
26870400	295.1527314	295.7180948	295.4166243	295.8082367	295.5938173	294.9550957	298.4071429
26881200	295.0639177	295.6251039	295.311679	295.6103505	295.4476102	294.8321226	298.4921053
26892000	295.4893647	296.3257555	295.3977438	295.6682952	295.4932743	294.9711365	298.3163325
26902800	295.7977688	296.7506928	295.605012	296.0195901	295.7743101	295.4870089	297.0581871
26913600	296.3110186	297.2518207	296.0813195	296.6771089	296.1851707	295.7194238	296.7631997
26924400	297.346644	297.6221204	296.3041005	296.8290302	296.4033879	295.9872823	298.1475124
26935200	296.0742995	296.8839744	296.0658577	296.4800661	296.2534411	295.8214168	298.6711362
26946000	295.7230994	296.3908661	295.8050329	296.0883745	295.9721578	295.5875831	298.5662072
26956800	295.4702494	296.1171412	295.5993577	295.8098327	295.7438828	295.3638334	298.5064745
26967600	295.2015579	295.8483078	295.4029912	295.5298579	295.5118245	295.1049998	298.4123225
26978400	295.2821745	296.0359078	295.5719245	296.8204829	296.3106163	295.1955831	298.6574353
26989200	296.8560661	297.5785411	297.2058078	300.6157328	299.1542161	296.0022501	299.4505848
27000000	298.1684328	298.7001578	298.3317328	300.3859577	298.9326826	296.7598334	300.1855054
27010800	298.742971	298.4569444	297.2735804	298.9515688	297.9520612	296.8866977	300.4561037
27021600	296.4843937	297.1465743	296.6254548	297.6879442	296.9857555	296.529031	300.0712197
27032400	295.9747698	296.6433578	296.2536251	296.9095396	296.4717051	296.0819964	299.4992063
27043200	295.6007012	296.2722486	295.948135	296.3922802	296.0763236	295.7655389	299.0726399
27054000	295.4789293	296.0731909	295.7370921	296.0943103	295.8764154	295.4753126	298.952924
27064800	295.5362817	296.1955886	295.8206176	296.9997573	296.3704589	295.4291146	299.0720551
27075600	296.857017	297.4739594	297.2505592	300.3019209	298.8589385	296.0645364	299.6713868
27086400	298.3142433	298.6905007	298.4263486	300.5567078	298.8185291	296.7146322	300.2502506
27097200	298.1931797	298.2261264	297.5421781	299.2307256	297.8890562	296.9925351	300.4461571
27108000	296.0815411	296.7644327	296.5079995	297.4983077	296.7446412	296.3007922	300.1601921
27118800	295.3995495	296.1774994	295.9546328	296.4781245	296.0634328	295.6245833	299.6281119
27129600	295.4400163	296.0193579	295.7455578	296.2150162	295.877391	295.4912496	299.373726
27140400	295.1468162	295.7406329	295.4869828	295.8109495	295.5937162	295.2417503	299.1912698
27151200	295.6057745	296.0748078	295.8052078	298.3979328	297.6844245	295.594	298.5187552
27162000	297.3985745	297.5888495	297.2626079	300.2398411	299.5283077	296.3880832	299.0917711
27172800	298.5384994	298.6532828	298.0614827	298.6280743	298.4797661	296.9158334	299.6691312
27183600	298.9587473	298.110784	296.8020863	298.0064017	297.8692398	297.0138031	299.8614453
27194400	296.4575015	296.834352	296.3528231	297.2097571	296.9583619	296.5597745	300.1447368
27205200	295.8257722	296.2565324	295.9433662	296.5062735	296.2758391	296.142147	299.7856725
27216000	295.4541933	295.8912777	295.6200496	296.0139259	295.8477856	295.8230159	299.4842523
27226800	295.1446194	295.603525	295.3346694	295.6676436	295.5248616	295.5191727	299.2800752
27237600	295.9264657	296.2599076	295.8713028	298.1523136	298.0299159	295.8870928	299.1201754
27248400	297.259941	297.6229986	296.5609936	299.7708348	299.4114113	296.7911029	301.0244361
27259200	298.5540261	298.2813278	297.1921131	298.3387714	298.2774263	297.5435676	302.3769006
27270000	299.4433631	297.9636946	295.8573731	297.4726837	298.0342165	297.8478461	302.7535655
27280800	296.8687494	297.1409744	296.3616829	297.4290496	297.4301495	297.5008333	301.9535923
27291600	296.5290411	296.8618245	296.3834161	297.1490911	296.9851077	296.9539167	301.1319398
27302400	296.1692161	296.5440661	296.1026411	296.7381744	296.6276412	296.4739165	300.4869256
27313200	295.8290182	296.2864073	295.8537365	296.385793	296.3027895	296.2349961	300.1006405
27324000	296.2348005	296.4227669	296.0457908	298.8588324	298.5339959	296.481272	300.3543401
27334800	297.0046578	297.5685661	296.4926911	300.1176577	299.5912244	296.9650834	301.0197577
27345600	298.4844578	298.4877244	297.2886411	299.1572994	298.5572827	297.6486667	302.0654553
27356400	299.0673951	297.9145404	296.194941	298.0416188	298.070784	297.7919522	301.7181704
27367200	296.7306594	296.9845024	296.2939261	297.484636	297.4210688	297.4076441	301.3667084
27378000	296.3278859	296.5900829	296.2093478	297.0525559	296.9158224	296.9684627	300.7595238
27388800	295.9540763	296.2462233	295.9386961	296.511687	296.4572927	296.5658727	300.081746
27399600	295.5794982	295.9246946	295.6464071	296.0945441	296.103099	296.2074772	299.5668755
27410400	296.2040429	296.4844188	296.1138926	298.7723888	298.3323219	296.4272765	299.5890977
27421200	297.3958975	297.7039343	296.899941	299.2954965	299.7296234	297.0531745	300.7513367
27432000	297.8565128	298.5726499	297.457073	298.6955847	298.6923991	297.2966561	302.0769231
27442800	298.4433631	298.2358321	296.2923193	297.7399249	297.8310268	297.4448626	302.3513267
27453600	296.5774827	297.4063828	296.4009747	297.4493828	297.3489245	297.3064168	301.7444862
27464400	296.3921995	296.9811577	296.395641	297.1572412	296.9469244	296.9917498	301.1461571
27475200	296.1020579	296.6194996	296.1744495	296.7729077	296.5591745	296.6483334	300.6967001
27486000	295.8707244	296.3418662	295.9375745	296.4328994	296.2550161	296.3039172	300.3185619
27496800	296.4662495	296.5195745	296.0370911	298.0383995	298.3752744	296.559	300.5119883
27507600	297.5807828	297.9371078	296.9510828	298.7908911	299.7425598	297.1180832	301.4111529
27518400	297.9696244	298.7228661	297.4994824	298.304178	298.7513244	297.4281663	302.2079783
27529200	298.4237202	298.3545312	296.4070503	297.7097906	297.9893896	297.5803837	302.4677945
27540000	296.7953211	297.3850287	296.5432825	297.4919795	297.5194397	297.4487467	302.2546784
27550800	296.5869587	297.1151958	296.5358474	297.3122802	297.1456636	297.174478	301.6434002
27561600	296.3379777	296.858738	296.3594396	296.9413946	296.7842769	296.9277777	301.1709691
27572400	296.0743019	296.5906428	296.1666494	296.6374765	296.5194731	296.6543478	300.8012114
27583200	295.9209102	296.5247029	296.1047363	297.8238926	298.5722551	296.646157	300.9820802
27594000	296.6825809	297.3470087	296.8653546	298.6220295	299.8802918	297.0143275	301.6828321
27604800	297.5789886	298.0940596	297.6304338	298.1607681	298.8231657	297.3525065	302.2723058
27615600	298.1921867	297.6953516	296.5389721	297.5018967	297.9735786	297.4591956	302.5339967
27626400	296.7050244	297.1071493	296.5349413	297.4256661	297.4681244	297.3340002	302.2788221
27637200	296.5185829	296.9305995	296.5136163	297.2930995	297.1308994	297.0865831	301.7310359
27648000	296.3167079	296.7575494	296.352766	296.9524996	296.8093493	296.8910835	301.3261905
27658800	296.0989493	296.5847576	296.1784411	296.6789076	296.5502413	296.7223336	301.0069758
27669600	295.9360077	296.4945661	296.1299495	297.7657912	298.4869744	296.6889168	301.1388889
27680400	296.6354745	297.3328578	296.8034245	298.5630745	299.8157327	297.0669999	301.8134085
27691200	297.0572578	297.5496245	297.1510411	298.0867245	298.5318161	297.3517504	302.3475773
27702000	297.4076205	297.0833801	296.3852916	297.4138559	297.7478876	297.4504163	302.5454887
27712800	296.3943603	296.7672845	296.3453965	297.2579529	297.2982534	297.3196744	302.3333751
27723600	296.4112357	296.8075349	296.4247862	297.2760646	297.0823554	297.0847533	301.8779031
27734400	296.2570672	296.6496317	296.2996319	296.9693311	296.774636	296.9255221	301.4340434
27745200	296.1746612	296.5327982	296.1490972	296.7195065	296.5347281	296.7652051	301.1331245
27756000	296.7279444	296.4093813	296.0866494	298.0597906	298.3853462	296.8036342	301.0381271
27766800	298.0920228	297.2675831	296.7096985	299.0969392	299.4808271	297.230435	301.4792642
27777600	298.4647697	297.9528232	297.2896069	298.6144773	298.6812787	297.5112359	302.0446533
27788400	298.0152999	297.3838225	296.6913695	297.8289636	297.964507	297.6458264	302.2007937
27799200	297.0808919	297.1435941	296.6842494	297.730291	297.6018411	297.4522498	301.7603592
27810000	296.7890744	296.9884412	296.5999411	297.4605579	297.1417744	297.1895002	301.5154971
27820800	296.4927078	296.7669744	296.3974995	297.0681245	296.8311411	296.9694997	301.2320384
27831600	296.3651662	296.5840661	296.2114328	296.7532078	296.5546578	296.728667	300.9675439
27842400	296.9320995	296.8544577	296.4409245	297.7757578	297.5584161	296.7343205	299.8989557
27853200	298.4039745	298.2338662	297.8805078	299.4097244	299.4286245	297.1089999	299.4210109
27864000	298.7497744	298.5533161	298.0141161	298.8599494	298.7570661	297.2750838	300.1038847
27874800	297.8194569	297.7415019	297.0843232	298.189148	297.8611764	297.2814434	299.8809106
27885600	296.8282701	297.1713696	296.7089217	297.4649117	297.0707513	296.9278612	300.0374687
27896400	296.4097906	296.8324222	296.4123971	296.922915	296.6718458	296.5489971	300.155848
27907200	296.1424472	296.6161899	296.2099491	296.6237003	296.4094314	296.3406437	300.15
27918000	296.151854	296.6217957	296.1607931	296.557911	296.357936	296.2544281	300.15
27928800	296.6600968	296.7628667	296.2071234	296.6739553	296.4895748	296.3653847	300.0112932
27939600	297.4244522	297.4741013	296.5829402	297.1574848	296.9993562	296.5587716	299.3048037
27950400	297.4898825	297.7388383	296.8286377	297.3645191	296.9850537	296.6999584	299.5662907
27961200	297.3317607	297.256744	296.5762598	297.1752832	296.7173951	296.6163605	298.5100668
27972000	296.5513911	296.7799495	296.2487827	296.6519578	296.3741662	296.3257503	299.7483292
27982800	296.134216	296.3895661	295.9151828	296.2207417	296.0426433	296.0253331	299.7220969
27993600	295.726741	296.006338	295.5841446	295.7544912	295.6701329	295.6799168	299.6134085
28004400	295.3328184	295.623108	295.2509163	295.3050828	295.3020078	295.3054169	299.4938596
28015200	295.3593912	295.6903411	295.280783	296.2985162	296.3905079	295.3845003	299.8713033
28026000	296.3265662	296.5450578	296.1095663	297.4804161	297.6839495	295.6971227	299.1442356
28036800	297.0932412	297.3302912	296.6642078	297.3395411	297.3991912	296.1097498	298.782665
28047600	297.6979144	297.2583064	296.2899577	296.9750118	296.784724	296.2996253	299.1884294
28058400	296.3032408	296.6052208	295.9707179	296.4843771	296.3169334	296.0113197	299.6457393
28069200	295.7546277	296.0473929	295.5684623	295.9250036	295.8465408	295.6474937	299.4027987
28080000	295.3232743	295.6405174	295.2187965	295.4234748	295.4319209	295.2446534	299.2178363
28090800	294.9912192	295.2330738	294.8984373	294.9608183	295.0765659	294.8620301	299.15
28101600	295.5515784	295.4064071	295.0514364	296.317134	296.7956303	295.0027153	298.3973684
28112400	297.2755717	297.7349452	296.9021466	298.0631991	298.8706093	295.6732248	298.9999582
28123200	297.9276686	297.9938841	297.4790554	297.8270587	297.5072008	296.2885967	300.2583542
28134000	297.4758843	297.3843568	296.6361012	297.07434	296.7981213	296.5008343	300.64599
28144800	295.6448911	296.2030328	295.6836327	295.0100661	295.1558412	296.0188333	300.3790727
28155600	295.1142912	295.6730163	295.2703162	295.1705162	294.9353662	295.4298335	299.8434837
28166400	295.2063164	295.6700493	295.1945079	295.436666	295.223433	295.3026672	299.5456558
28177200	295.0317662	295.5061577	295.0877411	295.3122828	295.0769329	295.1220832	299.4065581
28188000	295.1723496	295.7770995	295.3187661	296.7894328	296.8930496	295.1925831	299.6989557
28198800	296.8056078	297.3581995	296.9444495	298.3000328	299.1598994	296.0048335	300.4694653
28209600	297.0277911	297.6544578	297.2389661	298.0275828	298.3829745	296.6002499	300.9994983
28220400	296.0984231	296.8459544	296.3632966	297.2811681	297.1848826	296.4129692	300.9355472
28231200	295.8422884	296.5137672	296.0996816	296.8282519	296.5825412	296.1994572	300.5377193
28242000	295.6640713	296.3164962	295.9226978	296.4756719	296.2882869	296.0310355	300.0856725
28252800	295.5171008	296.1773513	295.7491307	296.2307096	296.0855717	295.8866752	299.8652882
28263600	295.4525556	296.1085625	295.6623804	296.0881698	295.9578442	295.7071431	299.7675439
28274400	295.8525392	296.4738508	296.0066077	297.7571423	297.9069168	295.8789298	300.0567669
28285200	297.2481198	297.8222802	297.5624055	299.0303837	299.8159559	296.3972847	300.6505848
28296000	297.012723	297.6820379	297.4090972	298.3101749	298.5635165	296.6053048	301.0962824
28306800	296.6292532	297.0950491	296.7084571	297.7069397	297.6087142	296.6015753	301.1322554
28317600	296.0859578	296.7521912	296.3660411	297.2148995	296.8872911	296.4520828	300.7958647
28328400	295.8596161	296.4909995	296.1237245	296.7601077	296.5631661	296.2725005	300.2958647
28339200	295.6642578	296.2872994	295.9168577	296.4412828	296.2760744	296.0827497	300.0535088
28350000	295.5620078	296.1640412	295.7674663	296.2339245	296.0875912	295.9108335	299.95
28360800	295.8776827	296.1573661	295.9732162	296.1506661	295.9429744	295.752167	299.9611947
28371600	297.7506827	297.5730995	297.4851161	297.9504161	298.2457411	296.2587497	300.335213
28382400	297.9487578	296.8453162	297.6236161	298.2222161	298.1710911	296.6329166	300.8299499
28393200	298.3866633	297.068615	296.8067383	297.2510002	297.1763797	296.6772729	300.9249373
28404000	296.0610521	296.2159644	296.0896903	296.3553712	296.2559059	295.9749793	300.4433166
28414800	295.5154548	295.793032	295.7027063	295.8340178	295.7883704	295.5646196	300.0599415
28425600	295.4637337	295.7665993	295.5715282	295.8007345	295.7397821	295.3694654	299.8708855
28436400	295.3007598	295.5674012	295.3667747	295.530484	295.5314028	295.1674604	299.7486633
28447200	295.7179359	295.5532492	295.3500662	295.6489301	295.6706427	295.0088132	299.8585213
28458000	296.5337839	296.1758056	296.1921465	296.7802083	297.0049452	295.2226819	300.3615385
28468800	296.8444523	296.5762484	296.3900747	297.123007	297.0208766	295.676065	300.710401
28479600	296.2793901	296.4390896	296.097345	296.5877206	296.3959762	295.7901504	300.8256892
28490400	295.7292411	296.1181828	295.7654494	296.1376828	296.040466	295.4992494	300.5997076
28501200	295.4973412	295.9270745	295.5727744	295.8983245	295.8216161	295.356917	300.3132414
28512000	295.3447662	295.8140494	295.4555162	295.7467551	295.6650285	295.2185003	300.127193
28522800	295.2231521	295.7136192	295.3659044	295.5991411	295.5325329	295.0811664	300.0052214
28533600	295.6181662	295.8301995	295.5396911	295.9992244	296.0077162	295.1899164	299.8899332
28544400	296.5041996	296.4504495	296.2603913	296.8637661	297.0152162	295.7285835	299.2073099
28555200	297.2553161	296.8981993	296.7352161	297.3453578	297.2640495	296.1217499	300.0167502
28566000	297.8617759	297.0310337	296.6025932	297.0003747	296.7584733	296.3622707	300.2099833
28576800	295.8784623	296.1984038	295.9104339	296.1348198	296.0597154	295.9949459	299.7528404
28587600	295.250342	295.6663905	295.4795232	295.5769	295.5295567	295.5490808	299.3418964
28598400	294.9529654	295.3986377	295.220459	295.2851875	295.2154548	295.2523396	299.1230159
28609200	294.9919711	295.4766328	295.1557472	295.3437422	295.164494	295.2438182	298.9207602
28620000	295.5294146	295.79624	295.392372	295.7576102	295.3610105	295.4451544	298.6472431
28630800	296.2451958	296.1505341	295.8445274	296.185672	295.6989385	295.65	298.2999582
28641600	296.3454213	296.3002001	296.280058	296.2967584	295.9113194	295.7784884	298.7114871
28652400	296.078134	296.2712349	296.0236312	296.3421553	295.8999001	295.7581261	298.7859867
28663200	295.5761245	295.8555995	295.5761828	295.8837245	295.5872661	295.2950004	298.8497494
28674000	295.2643745	295.5878828	295.3029495	295.5645078	295.3421494	295.0177496	298.7831662
28684800	294.9182496	295.2630162	295.0110496	295.1852328	295.0378246	294.744667	298.7208438
28695600	294.6216995	294.9872746	294.7466912	294.8524246	294.7691411	294.4925829	298.6530911
28706400	294.691458	294.9503828	294.6805496	295.0080745	294.9678162	294.6971666	298.9171679
28717200	295.8472662	296.1292495	295.9868579	296.8033412	296.8370662	295.1319166	297.5064745
28728000	295.8455328	296.2704162	296.2517327	297.0131994	296.6536329	295.5142495	297.2901838
28738800	295.8534106	295.9173305	295.4799077	295.8871721	295.7522949	295.2145536	298.5488294
28749600	294.8805175	295.3087547	295.0627981	295.2582786	295.2662568	294.5962823	298.65
28760400	294.3783454	294.9274494	294.691421	294.756931	294.8524996	294.2135758	298.564787
28771200	293.9594978	294.5862986	294.3717038	294.3192226	294.5122468	293.9410608	298.5368003
28782000	293.6014615	294.2744106	294.085246	293.9480697	294.1992811	293.6616124	298.5420635
28792800	293.4350791	294.1121884	293.9300999	294.0787713	294.2659894	293.4859225	298.6774018
28803600	293.7877857	294.6472175	294.3867246	294.7242519	294.8835334	293.6134919	299.0710526
28814400	294.2868667	294.8844941	294.6323135	295.3641265	295.4330655	293.9361203	299.4972849
28825200	295.0658701	294.9112765	294.4263094	294.8653561	294.9033824	294.2239854	299.7151741
28836000	293.9364411	294.4680745	294.2023828	294.4598995	294.5572996	293.9957045	299.4684628
28846800	293.5611246	294.1197996	293.8760579	294.0027329	294.1827495	293.6885001	299.0780702
28857600	293.1901661	293.8176412	293.5797495	293.5765245	293.8449912	293.3741668	298.8281119
28868400	292.8413329	293.4801746	293.3099663	293.1881828	293.522258	293.059333	298.7050543
28879200	292.8392328	293.507883	293.352541	294.3356496	294.9668078	292.98475	298.9626149
28890000	294.6529828	295.2985995	295.2276245	296.6103328	297.5310411	293.6249166	299.6007101
28900800	294.9400245	295.3016078	295.0559911	296.6097328	296.6341328	294.1943335	300.1229323
28911600	295.961484	295.3535607	294.7243282	295.6049952	295.5908336	294.5630939	300.210401
28922400	294.4198909	294.8775184	294.493241	295.1215784	295.1384373	294.2672097	299.8065581
28933200	293.9288216	294.3933328	294.1435751	294.5274097	294.6496069	293.8860902	299.3176692
28944000	293.4505676	294.0073763	293.7628733	293.9622552	294.1831073	293.5110693	298.977736
28954800	293.0847614	293.6202753	293.4461148	293.4917957	293.7951122	293.1577695	298.85
28965600	293.4695819	293.7940013	293.6251624	294.3825726	294.7294983	293.5548454	299.0813283
28976400	295.4555216	295.5341098	295.7911524	296.7802167	297.3534749	294.273893	299.6672097
28987200	296.2602335	296.1930822	297.0145108	297.3000579	297.2710354	294.9560985	300.4518395
28998000	297.339916	296.4226539	296.4504835	296.5071197	296.3629961	295.2668619	300.5830551
29008800	295.0055245	295.2552912	295.2404078	295.4739577	295.4178828	294.7804998	300.0583542
29019600	294.519958	294.8499911	294.7630744	294.9757994	294.9357247	294.2946671	299.4990803
29030400	294.3392829	294.6754912	294.5223913	294.7135995	294.7314579	294.0624997	299.1775689
29041200	293.9673828	294.3670412	294.2413329	294.3289827	294.3896743	293.8655836	299.0477444
29052000	294.3154794	294.5535885	294.4921394	295.6636643	295.9170619	293.8801603	299.1802954
29062800	296.3849619	296.6591412	296.4893579	298.0767912	298.7540911	294.8985	299.2183375
29073600	296.9314911	296.9726912	297.0784995	298.1357411	298.2582994	295.6632501	299.7296157
29084400	296.303077	296.4894657	296.6882479	297.2199494	296.9895741	295.7331386	299.637218
29095200	295.1541766	295.5850037	295.5630403	296.0669083	295.7878273	295.1259398	299.7288638
29106000	294.6126813	295.0937505	295.1173847	295.3716786	295.2226979	294.7017128	299.3297828
29116800	294.4542352	294.9017456	294.8399993	295.0618791	294.9313947	294.3807438	299.0393901
29127600	294.3365409	294.7722969	294.6498493	294.8422136	294.7899912	294.2327904	298.8731412
29138400	294.6475183	294.9040346	294.8093564	295.2011022	295.2170002	294.3921051	298.4933584
29149200	296.4483036	296.6691891	296.2617539	297.4434247	297.9871005	295.1644527	298.818254
29160000	296.99289	297.1562317	297.3003921	297.8248449	297.9455466	295.8900167	299.569716
29170800	296.4645153	296.6924535	296.6450912	297.0572282	296.9748282	296.0326379	299.5940267
29181600	295.2990412	295.7862661	295.6580161	296.0373744	295.8463464	295.3938334	299.5205931
29192400	294.9431268	295.4525663	295.3527001	295.5989375	295.3563957	295.2410613	299.2916736
29203200	294.7730654	295.2799995	295.1490555	295.3678607	295.1614031	295.1144944	299.1782373
29214000	294.5579145	295.0619178	294.9628269	295.1253289	294.9478061	294.7890002	299.0419799
29224800	294.9856495	295.4056745	295.209433	296.1168079	295.8391161	295.0703333	297.9368003
29235600	295.7303912	296.1808995	296.0116078	296.8303162	296.4021996	295.4130002	297.4878446
29246400	296.3812579	296.7802411	296.4083662	297.1541495	296.6094078	295.7549168	297.8315372
